2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,2.187195316408025860e+02,1.743697507415843688e+02,2.257610486224096746e+02,3.453159869808106350e+02,3.741869748025793569e+02,2.340777978247196245e+02,2.159384104190284575e+02,2.345627252177291098e+02,3.116472341166297610e+02,3.152258687742356074e+02,3.784849560366001811e+02,2.306447237989878545e+02,3.847271590404394033e+02,3.326271434681876826e+02,2.965934349675088129e+02,4.727304788537838931e+02,3.404761007092004661e+02,4.727304788537838931e+02,3.197901536095082520e+02,2.208023526332123367e+02,3.033960200246819454e+02,1.911903580364046604e+02,1.689961190123391646e+02,3.083787824386891430e+02,2.200985716652147062e+02,4.304307768746867850e+02,2.824747966012486131e+02,3.722280974556222191e+02,1.939489367994691236e+02,2.768957428568589307e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02
2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,2.631308594707135740e+02,3.328640359442782710e+02,2.478254453802143757e+02,2.798799772965234069e+02,3.611291173323788257e+02,3.736281783478751208e+02,2.813877302488372152e+02,2.252796954587720961e+02,2.476914325013471512e+02,1.814650626690225010e+02,2.577080124877329581e+02,2.466402188609291102e+02,3.227246549244250104e+02,2.391664600837179933e+02,3.695862252764910068e+02,2.462310268454418463e+02,2.023153888317270912e+02,2.152851106816154072e+02,1.611524834362481897e+02,1.972226630278888990e+02,2.410228265695325831e+02,2.240583502841790846e+02,2.935974129155586070e+02,2.335781494208081313e+02,2.181224952371814254e+02,1.580549680984865688e+02,1.948962162655367081e+02,1.460989157006805215e+02,2.252388951341485210e+02,1.659410043830040138e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02,1.582072460182679663e+02
2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,2.376043367499726457e+02,1.974329036651489560e+02,1.985508928837131748e+02,2.271186123414624944e+02,1.606579209338050873e+02,1.480948033371628298e+02,1.460989157006805215e+02,3.190123561768313039e+02,2.254138136061287412e+02,2.450313247266294923e+02,2.750139689318421006e+02,2.663286528059566649e+02,3.816874530459976427e+02,1.959030901488766006e+02,2.590775300803488221e+02,3.081278288440596498e+02,2.860390548489243088e+02,2.366368022206853823e+02,2.307000672582983896e+02,3.772860987245290403e+02,3.219640693216676937e+02,3.277236984718588815e+02,3.387507327612839276e+02,2.556303543357459205e+02,4.578836172488710758e+02,2.370681995382093987e+02,2.288356424985039439e+02,1.987078035372396130e+02,3.332233145879337144e+02,3.087608283825444460e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02,2.580015276331957921e+02
3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,3.825810887756352940e+02,2.756262837214537171e+02,2.007001766264565106e+02,2.173511630868540294e+02,3.810229435216626825e+02,3.214382397435881558e+02,3.622180010972992363e+02,4.143451225487191323e+02,4.627009341041287485e+02,2.792478497479197586e+02,2.073602767882103990e+02,2.464479144942810933e+02,2.341654321394764793e+02,2.532810746612936725e+02,1.587783774218373196e+02,1.876761344260530109e+02,2.612382634360413931e+02,3.709877318096864656e+02,2.950324093614532899e+02,2.289010913271463323e+02,2.565056604945186791e+02,3.150267450352557148e+02,2.793835095104363972e+02,1.735826575849688140e+02,3.575554194117869429e+02,2.290253751021484732e+02,2.283872865497338864e+02,2.174592417863596836e+02,1.882258423343071172e+02,2.150939161673675528e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02,2.973274232825223748e+02
3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.146037961686516269e+02,3.029418597616548823e+02,1.577289141166607180e+02,2.645718786830305476e+02,4.211469335919317700e+02,3.016938084431425295e+02,2.724528278204666094e+02,1.591000823960968944e+02,1.690574430809557498e+02,2.463396269362978614e+02,1.697919950680388013e+02,2.578648322446993575e+02,2.723550704574794850e+02,2.998012332255419210e+02,3.303728074493112672e+02,2.179775126063074424e+02,3.459266533118939719e+02,1.865740345950814003e+02,2.099658952794664231e+02,1.460989157006805215e+02,1.595824571626633599e+02,1.460989157006805215e+02,3.362099837181310704e+02,2.654311285456142286e+02,2.865414602086903528e+02,3.424202437062652393e+02,4.290201018060676006e+02,1.897687307994780781e+02,2.580729135672455072e+02,2.857725957128157006e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02,2.893301021044842400e+02
3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.683837041698184862e+02,3.756907860673379105e+02,1.545896064100379874e+02,1.825890063921878834e+02,2.398498975109484661e+02,2.596212914734036303e+02,3.074007024753876181e+02,4.009211259021978435e+02,3.832060787130650965e+02,2.681279391707059290e+02,2.413878092838583882e+02,2.885022418627642082e+02,2.177397867322673619e+02,1.936415476339853683e+02,2.161101576744933936e+02,1.636658664135072456e+02,2.518099452968698415e+02,3.840766269638946824e+02,2.361626278894749191e+02,2.991526249362820522e+02,2.597023438399658062e+02,1.693603097274119307e+02,2.217143961510336112e+02,2.827247813106355352e+02,2.971512399382061744e+02,2.564670749261228480e+02,2.390306989155641872e+02,1.927777759145951393e+02,2.981475436119366123e+02,2.540487902363376236e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02,3.525038396305794777e+02
3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.910123539689773224e+02,3.809758047849451259e+02,2.319106098271749374e+02,2.131600723351437523e+02,2.725855238816028532e+02,1.584809086445318940e+02,2.377376403668696980e+02,2.958019809780399783e+02,2.915726878285451562e+02,2.438969960270954118e+02,2.242943917565490040e+02,1.895442098463107925e+02,1.580624960886112547e+02,1.460989157006805215e+02,2.490243485311777931e+02,2.563962673155103289e+02,2.195809448443222891e+02,2.150160787252536920e+02,1.774433759814005498e+02,1.506324961895660977e+02,1.831927167986967504e+02,3.299751825573311521e+02,2.793355138538211122e+02,2.483730976751954245e+02,2.766820749275013895e+02,2.765891279645279610e+02,3.934408555862563617e+02,4.727304788537838931e+02,2.236634513498074170e+02,3.569396998933696068e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02,2.607808791800320591e+02
3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,3.026530598930209521e+02,2.515219878308217858e+02,2.930939073198658207e+02,2.837650796676224445e+02,2.140889244611089453e+02,2.371944588555398923e+02,2.628282149773976357e+02,3.150911790349098283e+02,2.132920003897052652e+02,2.711984720118160226e+02,2.465854842156608129e+02,2.681416124735220023e+02,3.837103476265657491e+02,2.997449069114028362e+02,3.016677452639169701e+02,3.297622172134620655e+02,2.673604148997072798e+02,2.523306708759043033e+02,2.916206119958362137e+02,2.392110901805969831e+02,2.268030161851854700e+02,1.783679494994769925e+02,1.851007240230848936e+02,2.870373564888766396e+02,2.266927594239544987e+02,1.613920606671609335e+02,2.188123706173322205e+02,1.846416983549600843e+02,2.981873714578348995e+02,2.780423391118517884e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02,1.648377423630802241e+02
2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.473630276854796364e+02,2.091617392650570082e+02,2.455814014401373413e+02,1.542065792802274586e+02,1.919616671070085090e+02,2.688715301083527152e+02,2.707454266203885709e+02,2.307832946260431299e+02,3.141420319927433980e+02,3.220332961197668737e+02,2.342284109409038706e+02,2.214531209285518401e+02,3.142052160619088568e+02,4.261078485397614486e+02,3.655126120659013509e+02,2.014076437632574255e+02,2.024736655938687591e+02,3.324255017047098022e+02,3.137923963687073865e+02,2.800744407726273266e+02,2.261932796485200186e+02,2.762014879679131241e+02,2.454972602708709530e+02,3.665929949749255456e+02,3.161202168364017098e+02,3.606137171162582717e+02,3.386557036636723410e+02,2.051009785455136125e+02,2.424560817668979098e+02,1.745656678474486796e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02,3.551157965851511449e+02
3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,3.624145043316076453e+02,2.332192847442140646e+02,2.789426197727956946e+02,3.586420044120355897e+02,3.049465764509729979e+02,3.204931422789682642e+02,3.910050920968172363e+02,2.283345642527843609e+02,2.779376829679291632e+02,2.210438763181045374e+02,2.375537103728265436e+02,2.205183885173622116e+02,2.730242715772217821e+02,2.481639874209329264e+02,2.238607429366809640e+02,1.964868071194092636e+02,2.946208622906927417e+02,3.166907611783177003e+02,1.788591592639909891e+02,2.009106827129333226e+02,1.995373304175384419e+02,2.216624688962812115e+02,2.392296545127525746e+02,2.727054895070256180e+02,3.703041848807381484e+02,2.921789481621003119e+02,1.460989157006805215e+02,1.994600654947670648e+02,1.927856963535203647e+02,2.633924941693973096e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02,1.750420713477856793e+02
