2.794805061252746441e+02,2.739364502482188755e+02,2.576245292462999146e+02,2.637703830355224000e+02,2.540990291951368363e+02,2.295888798042239500e+02,2.451111161348735266e+02,2.444089828819213039e+02,2.236350870897659888e+02,2.414259554287635865e+02,2.435464918270999135e+02,2.413251249983333082e+02,2.358006930057387081e+02,2.395313689639071697e+02,2.236350870897659888e+02,2.351755473329679944e+02,2.292429840307792404e+02,2.323226380503638779e+02,2.326314400430913167e+02,2.444934397133556843e+02,2.236350870897659888e+02,2.236350870897659888e+02,2.236350870897659888e+02,2.373514050469937615e+02,2.576863501006139359e+02,2.439966164466327427e+02,2.593049624075526935e+02,2.890232304091052242e+02,2.659091626757964946e+02,2.780572682571480527e+02,2.844131690208698728e+02
2.614311486163220479e+02,2.633598323248369866e+02,2.562293880349204755e+02,2.374789168078083890e+02,2.288923496033433196e+02,2.341758181739921270e+02,2.497863071706241840e+02,2.393231502947092224e+02,2.236350870897659888e+02,2.236350870897659888e+02,2.236350870897659888e+02,2.422569266015176481e+02,2.453991387126181110e+02,2.317305450246465739e+02,2.236350870897659888e+02,2.282380593050239668e+02,2.371294005300576089e+02,2.236350870897659888e+02,2.330548675211509817e+02,2.697030724940438517e+02,2.599248649641897373e+02,2.706292193712502012e+02,2.972232528046993707e+02,2.767096680227598995e+02,2.823129430214194713e+02,2.985628717902309859e+02,2.768070954082974708e+02,3.008763951160655097e+02,3.140415380757502248e+02,2.777372548733509916e+02,3.001926181510006586e+02
2.744305074945784213e+02,3.018140051211257173e+02,3.073781712646547248e+02,3.117626635587806163e+02,3.126364009612607902e+02,2.846956107594331229e+02,2.689627706174916284e+02,2.418291793186273821e+02,2.395282045280302441e+02,2.400246204741903568e+02,2.503212198146054561e+02,2.740460155680035541e+02,2.765930893323418331e+02,2.513596748314074318e+02,2.491223461375876980e+02,2.778822865677036589e+02,2.933037286339909429e+02,2.984565179619713717e+02,2.942040760994736956e+02,2.430819555732473134e+02,2.355810010449156948e+02,2.671509407005463004e+02,2.865729249608585292e+02,2.589026750364959071e+02,2.760453906043625807e+02,2.669630153250905664e+02,2.404270052208613322e+02,2.482550648146197716e+02,2.427763909333641266e+02,2.542556792704819770e+02,2.764768580492183787e+02
2.472926107228462627e+02,2.461206914593867339e+02,2.361259127698246232e+02,2.595038845159669449e+02,2.599324539735797543e+02,2.882977978754063315e+02,2.930811987352941514e+02,3.143128927379871129e+02,2.775118874787538630e+02,2.774856041825850070e+02,2.973225855429657827e+02,3.045085514043913690e+02,2.841197553786912522e+02,2.793401015536022669e+02,2.967557959633618907e+02,2.828305216303992893e+02,2.876683291178676996e+02,2.608114324516549800e+02,2.569034887000472054e+02,2.654456881865647802e+02,2.562413092783473303e+02,2.604264463092605411e+02,2.811756449569488154e+02,2.616538420640569598e+02,2.577914188590170852e+02,2.558871421619811883e+02,2.544598130854696478e+02,2.477026562480623681e+02,2.757614679199933221e+02,2.796749391029860021e+02,2.607422159657861584e+02
2.598566794358306424e+02,2.848903014524879609e+02,2.639674598692277527e+02,2.815878528029564905e+02,2.740027263611672197e+02,2.662357292962593647e+02,2.693657888036707391e+02,2.633226289012275743e+02,2.568219515441429621e+02,2.479782462426917675e+02,2.440392230806313592e+02,2.630253409726829545e+02,2.893723162906225070e+02,2.815234479052176084e+02,2.965980102602128454e+02,3.117781726124832744e+02,3.198823687587320705e+02,3.271277620618081983e+02,3.332926818593143139e+02,3.332926818593143139e+02,3.312876244246406259e+02,3.114696781032470199e+02,3.102510806300730906e+02,2.987882600984534633e+02,3.072174493810978788e+02,2.737142170843155213e+02,2.480349614199058124e+02,2.671555175379884872e+02,2.736285751915749529e+02,2.795491866891989616e+02,2.812937570595677244e+02
2.467030330874199819e+02,2.894441657663167575e+02,2.653458442438121097e+02,2.538173009671307341e+02,2.605268022581020659e+02,2.587563336603053017e+02,2.507095885535592572e+02,2.565536816804947762e+02,2.650268647492930540e+02,2.680989381291361155e+02,2.653670852254240913e+02,2.509898185697346378e+02,2.236350870897659888e+02,2.316597549817160768e+02,2.437724871555940069e+02,2.605182584300719668e+02,2.399094677431067737e+02,2.657047826076075694e+02,2.939937067443599972e+02,2.661052000934387820e+02,2.694652741599903720e+02,2.482846483405681397e+02,2.516431187222229653e+02,2.625750475136271120e+02,2.771886473255491410e+02,2.980230608915596235e+02,3.007472477228515118e+02,2.734426337982576456e+02,2.685410482623739767e+02,2.698825701149567067e+02,2.597501924713327526e+02
2.453420741617507872e+02,2.648960232753277637e+02,2.767215276070279515e+02,2.751030890234555386e+02,2.861058237470838890e+02,2.833533968084101957e+02,2.983661114944505357e+02,2.856281984536627760e+02,2.884894826489982620e+02,3.056865220997301549e+02,3.245340447144288873e+02,3.040764180919677528e+02,3.080549832861002528e+02,3.184029151522637449e+02,3.332926818593143139e+02,3.332926818593143139e+02,3.235862783392500432e+02,3.263283462370642951e+02,3.036942039899676047e+02,2.853575246596375905e+02,2.906949081305149889e+02,2.973147376093872367e+02,2.868991191428427783e+02,2.894480961635530321e+02,2.886944240226630427e+02,2.870395840759092607e+02,3.037863875065949060e+02,2.841793046627824992e+02,2.553629465009149158e+02,2.621308505029901994e+02,2.547103550753043066e+02
2.705152101942961735e+02,2.685423359464666646e+02,3.133860716857612374e+02,2.810717030642034047e+02,2.993294298072644892e+02,2.759338199561762508e+02,3.084070041614045863e+02,3.304253238102364207e+02,3.080173484482378399e+02,2.919378957812351132e+02,2.935000221748745162e+02,3.088345138956007077e+02,3.007423874041826366e+02,2.842738015331974566e+02,2.842567476511555356e+02,2.824455437877874147e+02,2.625292924717600158e+02,2.646624666703418711e+02,2.644194205507380389e+02,2.648605877654667324e+02,2.705966961210916679e+02,2.600095233790250973e+02,2.580445449684003734e+02,2.463822620612171193e+02,2.672246562138810759e+02,2.689239772411897889e+02,2.674442415030807751e+02,2.236350870897659888e+02,2.277153885203599941e+02,2.358893270754628873e+02,2.236350870897659888e+02
2.688142325908738144e+02,2.717262370325464644e+02,2.976772585620719838e+02,3.057987483633261832e+02,3.286897183600298149e+02,3.332926818593143139e+02,3.124390141779356895e+02,3.116115991660161058e+02,2.869509807137434336e+02,2.934758326043389616e+02,2.985922833619433163e+02,3.161544983981743258e+02,2.964569176587291395e+02,2.823769639319089606e+02,2.692381606849833133e+02,2.762375373459056505e+02,2.678276541414895746e+02,3.047328727194832823e+02,2.892355384058694199e+02,2.697806071635411627e+02,2.575066743903234396e+02,2.614302638589595063e+02,2.865704792417203635e+02,3.034703013626947836e+02,2.676242184540820404e+02,2.635949028132664012e+02,2.768353227443422497e+02,2.724632072977258304e+02,2.694589295390947541e+02,2.612703137725966940e+02,2.698443609205012308e+02
2.633194945483135712e+02,2.772214447096388881e+02,2.708759933245434581e+02,2.793085835300543636e+02,2.700681356877963708e+02,2.688151063788317288e+02,3.188022340863160480e+02,2.837776184070772842e+02,2.735738745107736918e+02,2.611261358103877228e+02,2.501949038276395356e+02,2.383808231420863706e+02,2.679007628089508444e+02,2.737460790847873113e+02,2.693253261074595457e+02,2.706423014248622394e+02,2.673049159686221969e+02,2.590404698983696221e+02,2.642326972143505373e+02,2.718570178331853526e+02,2.476389248851521927e+02,2.526709813270347240e+02,2.594625636819932311e+02,2.637736123092856246e+02,3.022399503647105803e+02,2.845810154656948043e+02,2.804710304134189300e+02,2.977555089276397666e+02,2.724203238408484253e+02,2.720198122281479414e+02,2.805234263599521114e+02
2.581706161514737232e+02,2.778531992676900018e+02,2.625083575435474472e+02,2.831694894784508278e+02,2.917458926112167887e+02,2.754792001886840467e+02,2.939813068364632613e+02,2.743807260511766231e+02,2.851300934744154461e+02,2.774117244509915281e+02,2.708044372036583241e+02,2.704958169751749324e+02,2.876959701930184110e+02,2.939709149973530771e+02,2.915901178450364455e+02,2.864290254644205334e+02,3.062582833721234010e+02,2.893140778240172040e+02,2.723623296782687362e+02,2.828089900853800600e+02,2.934977010159324209e+02,3.235276685085790973e+02,3.093517583083005320e+02,2.913179997405016479e+02,2.869377383872896985e+02,2.749883110066705854e+02,2.898051280281309232e+02,2.991660649402812737e+02,2.749410408394471688e+02,2.650946173546183218e+02,2.692328949809910910e+02
2.809851864529255749e+02,2.641756545889799668e+02,2.568419108563099940e+02,2.921969442953710541e+02,2.943765285110853256e+02,2.814625514704982265e+02,3.080511445163070903e+02,3.020449149995711764e+02,2.847271792872700757e+02,2.632421372379637887e+02,2.532500460070995700e+02,2.614836515472214842e+02,2.800391946259197766e+02,2.618104062048154788e+02,2.676672312994150502e+02,2.917883300642944278e+02,2.967497121912124953e+02,2.904176284266237644e+02,2.685602947844542996e+02,2.719617604539146782e+02,2.651115474304438067e+02,2.624379382017535249e+02,2.661311387281481871e+02,2.408912860116944330e+02,2.367325938944489678e+02,2.542249339512858342e+02,2.566025918875865841e+02,2.558472206440493721e+02,2.527793693447051453e+02,2.610300538703115762e+02,2.530533959614476487e+02
