2.738304507539452288e+02,3.775476100507884780e+02,4.378184849790699218e+02,3.744315844012433558e+02,2.638297772570556958e+02,2.640001157605195772e+02,2.872108817415860358e+02,2.307569684322885450e+02,2.357880505490251721e+02,2.211994382046626129e+02,2.722646797874799631e+02,3.252332697548274041e+02,2.752094451566338762e+02,2.784940844162262579e+02,3.269167428963556858e+02,3.353366414560934459e+02,3.635183476004812633e+02,3.908461581870338364e+02,2.981755308806088465e+02,3.378763884947454130e+02,3.159985423263758548e+02,2.664420934751008190e+02,2.604707094534651333e+02,2.533054064727401453e+02,2.949415800407080610e+02,2.823352954971620647e+02,2.934568106917239447e+02,2.473585016171404618e+02,2.203138574973522168e+02,1.884842576830942278e+02,1.756981915934988479e+02
1.989308912993751335e+02,2.866932058847749545e+02,2.957850742567357543e+02,3.191619934309218252e+02,2.828440693193933839e+02,3.042951094521210962e+02,2.989530652896917786e+02,2.474617711563662112e+02,2.843268637373769820e+02,2.358493045070933078e+02,3.223470174670800361e+02,2.490653461611089199e+02,3.709329974811983561e+02,2.463361355678799214e+02,2.554457837531667224e+02,2.574190241269723742e+02,2.146578839761801305e+02,2.072502742515598300e+02,2.478371933275116135e+02,2.683616339506334612e+02,2.524472944698102594e+02,2.869115116009401731e+02,2.079903166765162439e+02,2.004726910238245239e+02,1.800567396150444210e+02,2.911404615152953852e+02,3.331575958844106253e+02,2.844065941243447924e+02,2.633734414321463078e+02,2.451889922348718756e+02,2.001570481230415055e+02
1.953694545623085617e+02,1.636870321317746004e+02,1.644091396307966875e+02,2.210095763542490772e+02,2.185710594048350117e+02,2.912858355913293735e+02,4.063643736943371323e+02,4.727304788537838931e+02,4.727304788537838931e+02,4.264201455103782905e+02,2.904045463870234585e+02,2.971074239187383341e+02,2.700611683812655315e+02,2.921107463780805347e+02,3.700631213317594757e+02,3.508940843965349359e+02,2.845964076243727163e+02,3.666137193608132634e+02,3.960628152331620413e+02,3.439655166252639447e+02,3.175867867545122181e+02,2.803696670726957336e+02,2.125556240608372320e+02,1.594193118547308075e+02,2.256021285012197950e+02,2.167402197228736895e+02,1.530086326865309729e+02,2.234298492386810722e+02,2.763428127326952222e+02,3.642258263588113323e+02,3.148312400583682802e+02
2.523620391402539269e+02,2.741404591866563010e+02,1.666543288844051744e+02,1.460989157006805215e+02,1.559635888198493490e+02,1.460989157006805215e+02,1.486375926073239668e+02,1.920223468960645903e+02,2.297839873406551874e+02,2.386811062613818422e+02,2.740668394017411629e+02,3.208115795081876058e+02,2.813370569632812135e+02,2.996328047973293565e+02,2.566336458097895843e+02,2.926444150295715190e+02,3.205068810265571528e+02,3.413876676137917343e+02,3.877828660061961727e+02,3.282291490246195735e+02,3.160470384998711779e+02,3.705205129529604164e+02,2.705214451476084037e+02,2.347907417112633937e+02,2.240556256380349680e+02,2.718147339309651329e+02,1.711408994119538818e+02,2.329644640217198344e+02,2.176035010275019204e+02,2.076316942867779005e+02,1.935804124723689483e+02
1.513284566294584579e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.460989157006805215e+02,1.541736203844615147e+02,1.882831390695455696e+02,2.166434779137974544e+02,2.118399562602875221e+02,2.110237517367690714e+02,2.124057020335511368e+02,2.112933361325946464e+02,2.037312938309175934e+02,2.284447492486891917e+02,1.896184812897645600e+02,2.221222701831278528e+02,2.707159342360734513e+02,2.832940119446375888e+02,2.840596375310532835e+02,2.534085186893331638e+02,2.238081751502336942e+02,3.209541926144547688e+02,3.315388267150712522e+02,3.406557963095859236e+02,3.062383578767629047e+02,3.227880118227632238e+02,3.851377351357777457e+02,3.016906333482284026e+02,3.196922976588099914e+02,3.766160774441239596e+02,3.251596507813454195e+02,3.889059367601794293e+02
2.388209600077430821e+02,1.997860750656814730e+02,2.307843304963493551e+02,2.303790374459282475e+02,2.000445722286661123e+02,2.616695679602531754e+02,2.540114830450669388e+02,3.250725952584398328e+02,2.177463522960421471e+02,2.409723546733739852e+02,2.705787334674369617e+02,2.458543818983995948e+02,1.987173079517373253e+02,1.774523813919686859e+02,1.714427968577923025e+02,2.110916785907403437e+02,1.818983095024434817e+02,2.752705844236206190e+02,3.654565904804301226e+02,3.815719741947185071e+02,2.164970869443599213e+02,2.819371346368421314e+02,3.046614909672243243e+02,2.227646680348260873e+02,1.902791202436668243e+02,1.625010933575384229e+02,1.816762979054194602e+02,1.460989157006805215e+02,1.932398808228889209e+02,2.699283522463920804e+02,1.848862869404045171e+02
3.256898170041519620e+02,3.020459343187813488e+02,3.883729058024759411e+02,2.466985281606916942e+02,2.787632749810003361e+02,2.104007838000855202e+02,1.951300756472847979e+02,2.077853134197765144e+02,1.968070491849485393e+02,2.620335607464619443e+02,2.533400992803621534e+02,2.784495848195162466e+02,3.390642610540569990e+02,2.121459977466137445e+02,3.227613009000426700e+02,2.601295930889112356e+02,2.510485908137754905e+02,2.859402715627093130e+02,3.560968072932988662e+02,2.751904451427269578e+02,3.260934645680275707e+02,3.159522441783812496e+02,2.489873099714743034e+02,1.944177900624974029e+02,2.521647809814541574e+02,3.115358565956047414e+02,3.102352300541524528e+02,3.290670608877949235e+02,3.196957456505855362e+02,2.826586783850076472e+02,2.232953577419244482e+02
3.330825561962668644e+02,2.478436922937366091e+02,2.056874008198146839e+02,1.891869818361268472e+02,1.626643377366029881e+02,1.825867885310371435e+02,1.876918923192778550e+02,1.842262048972868058e+02,1.726549781565853436e+02,1.705852222876270616e+02,2.375883256245901123e+02,2.642052736439683258e+02,2.092070178444101884e+02,1.880373549620636595e+02,2.049473703227987471e+02,2.464647137642732844e+02,2.245305233050524976e+02,2.469722243040937144e+02,2.677988217378480726e+02,2.264362820217982062e+02,2.873732172929092030e+02,4.137750146744808717e+02,3.348196988466259540e+02,3.701384563827859324e+02,2.475497801768026989e+02,3.100855959926901164e+02,2.651302957509769840e+02,2.924217336785130783e+02,2.648323501236322386e+02,3.010098099446447009e+02,1.713725666867573807e+02
4.007928319958174370e+02,3.828672118910560584e+02,3.657221816216282377e+02,3.306028333252486959e+02,4.300610823512621437e+02,3.634224060401217002e+02,3.125950805044388972e+02,2.750855766804467635e+02,2.637587547383872675e+02,2.317979598416731903e+02,1.904634769811963224e+02,1.646767284284258039e+02,1.927295600684169585e+02,1.785176498687555409e+02,2.258961092338446974e+02,2.504994526011045082e+02,2.735193609895604254e+02,2.626044031796368472e+02,3.726843829844942206e+02,3.842373621962452148e+02,3.164391947305778103e+02,2.540725285283865560e+02,2.342439889405331712e+02,1.853906485903784755e+02,1.976412779472419459e+02,2.782873392396912777e+02,2.414144642777539218e+02,2.274298950686051057e+02,2.282733731815806664e+02,2.733651447414016502e+02,3.770782751729109918e+02
2.554639240656721597e+02,1.959476503568648127e+02,1.877528347175060617e+02,2.394041277161852577e+02,2.944175494282929435e+02,2.278189247710167820e+02,1.748931162052103048e+02,2.181109637182563858e+02,2.423613847897539415e+02,2.430748037675388957e+02,2.082990707373546400e+02,1.799031363486014641e+02,3.008870702119517091e+02,3.290394043883848667e+02,3.738853991168359698e+02,2.959077355041093824e+02,2.720255060329308776e+02,3.038392577618099040e+02,2.285463259304900703e+02,2.600206386480564902e+02,2.237542773947932915e+02,2.291691249367374894e+02,1.547184563169066678e+02,1.629711220156196703e+02,2.000183706126060770e+02,2.213229510032957137e+02,1.593530990456998779e+02,2.048049148879706252e+02,2.517773591826012307e+02,2.749235926376733232e+02,2.317157382449637453e+02
